DFC_ANIO_PK|DFC_DESCRIPCION_MES|CODIGO_OPERA_FAMILIA|DESCRIPCION_FAMILIA|DESCRIPCION_PROVINCIA|TOTAL
2021|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|NAPO|51
2021|11 Noviembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOS RIOS|124
2021|02 Febrero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PICHINCHA|30
2021|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|AZUAY|27
2021|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|COTOPAXI|181
2021|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CARCHI|61
2021|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|LOJA|32
2021|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|BOLIVAR|17
2021|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|24
2021|05 Mayo|P|ENSEÑANZA.|PICHINCHA|57
2021|11 Noviembre|P|ENSEÑANZA.|BOLIVAR|4
2021|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ORELLANA|97
2021|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|LOJA|13
2021|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|44
2021|04 Abril|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|NAPO|14
2021|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|SUCUMBIOS|12
2021|09 Septiembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|LOJA|1
2021|02 Febrero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ZAMORA CHINCHIPE|39
2021|06 Junio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SUCUMBIOS|125
2021|01 Enero|F|CONSTRUCCIÓN.|SUCUMBIOS|13
2021|11 Noviembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|COTOPAXI|89
2021|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|EL ORO|32
2021|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|MORONA SANTIAGO|90
2021|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|IMBABURA|54
2021|12 Diciembre|F|CONSTRUCCIÓN.|EL ORO|23
2021|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|NAPO|6
2021|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|BOLIVAR|14
2021|06 Junio|P|ENSEÑANZA.|TUNGURAHUA|23
2021|10 Octubre|F|CONSTRUCCIÓN.|MANABI|43
2021|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|IMBABURA|19
2021|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|SANTA ELENA|20
2021|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|PICHINCHA|73
2021|03 Marzo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|PASTAZA|11
2021|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GUAYAS|184
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MANABI|57
2021|09 Septiembre|P|ENSEÑANZA.|GUAYAS|129
2021|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|COTOPAXI|20
2021|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|LOJA|13
2021|06 Junio|F|CONSTRUCCIÓN.|EL ORO|33
2021|01 Enero|S|OTRAS ACTIVIDADES DE SERVICIOS.|GALAPAGOS|8
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ORELLANA|11
2021|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|AZUAY|158
2021|10 Octubre|F|CONSTRUCCIÓN.|SUCUMBIOS|10
2021|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|NAPO|30
2021|03 Marzo|S|OTRAS ACTIVIDADES DE SERVICIOS.|CHIMBORAZO|95
2021|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CHIMBORAZO|68
2021|07 Julio|P|ENSEÑANZA.|COTOPAXI|9
2021|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ORELLANA|4
2021|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GUAYAS|46
2021|01 Enero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|42
2021|12 Diciembre|L|ACTIVIDADES INMOBILIARIAS.|GUAYAS|54
2021|09 Septiembre|C|INDUSTRIAS MANUFACTURERAS.|SUCUMBIOS|20
2021|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|MORONA SANTIAGO|11
2021|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|28
2021|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|CHIMBORAZO|56
2021|12 Diciembre|J|INFORMACIÓN Y COMUNICACIÓN.|TUNGURAHUA|3
2021|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|LOJA|10
2021|01 Enero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOJA|42
2021|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|PICHINCHA|79
2021|11 Noviembre|P|ENSEÑANZA.|IMBABURA|23
2021|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|28
2021|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|19
2021|07 Julio|F|CONSTRUCCIÓN.|CHIMBORAZO|32
2021|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|TUNGURAHUA|37
2021|09 Septiembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|MANABI|3
2021|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|AZUAY|18
2021|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|NAPO|16
2021|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|IMBABURA|47
2021|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SANTO DOMINGO DE LOS TSACHILAS|67
2021|03 Marzo|S|OTRAS ACTIVIDADES DE SERVICIOS.|COTOPAXI|72
2021|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|65
2021|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MANABI|26
2021|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|28
2021|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|AZUAY|46
2021|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|CHIMBORAZO|70
2021|12 Diciembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|AZUAY|28
2021|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|54
2021|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|SANTO DOMINGO DE LOS TSACHILAS|6
2021|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MORONA SANTIAGO|12
2021|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOS RIOS|58
2021|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|PICHINCHA|73
2021|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|IMBABURA|41
2021|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|MANABI|9
2021|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|ZAMORA CHINCHIPE|6
2021|12 Diciembre|L|ACTIVIDADES INMOBILIARIAS.|TUNGURAHUA|7
2021|10 Octubre|L|ACTIVIDADES INMOBILIARIAS.|TUNGURAHUA|11
2021|07 Julio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOJA|57
2021|02 Febrero|H|TRANSPORTE Y ALMACENAMIENTO.|MANABI|27
2021|08 Agosto|P|ENSEÑANZA.|AZUAY|17
2021|02 Febrero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|NAPO|44
2021|12 Diciembre|F|CONSTRUCCIÓN.|NAPO|14
2021|11 Noviembre|J|INFORMACIÓN Y COMUNICACIÓN.|GUAYAS|44
2021|02 Febrero|F|CONSTRUCCIÓN.|IMBABURA|34
2021|05 Mayo|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|GUAYAS|18
2021|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SUCUMBIOS|11
2021|04 Abril|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ESMERALDAS|4
2021|06 Junio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|AZUAY|11
2021|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|7
2021|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|26
2021|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|MANABI|15
2021|02 Febrero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|14
2021|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|MANABI|137
2021|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|51
2021|01 Enero|P|ENSEÑANZA.|AZUAY|21
2021|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|EL ORO|80
2021|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|47
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|LOS RIOS|35
2021|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|AZUAY|23
2021|06 Junio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|NAPO|18
2021|04 Abril|J|INFORMACIÓN Y COMUNICACIÓN.|LOJA|7
2021|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|13
2021|01 Enero|C|INDUSTRIAS MANUFACTURERAS.|CHIMBORAZO|47
2021|01 Enero|C|INDUSTRIAS MANUFACTURERAS.|AZUAY|70
2021|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|COTOPAXI|35
2021|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|15
2021|02 Febrero|H|TRANSPORTE Y ALMACENAMIENTO.|LOS RIOS|13
2021|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|AZUAY|24
2021|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|3
2021|09 Septiembre|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|37
2021|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|CARCHI|9
2021|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MANABI|26
2021|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CARCHI|11
2021|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|AZUAY|114
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|23
2021|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTO DOMINGO DE LOS TSACHILAS|55
2021|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|TUNGURAHUA|69
2021|08 Agosto|S|OTRAS ACTIVIDADES DE SERVICIOS.|ZAMORA CHINCHIPE|24
2021|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|COTOPAXI|62
2021|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|13
2021|12 Diciembre|F|CONSTRUCCIÓN.|TUNGURAHUA|24
2021|09 Septiembre|L|ACTIVIDADES INMOBILIARIAS.|AZUAY|24
2021|07 Julio|F|CONSTRUCCIÓN.|MORONA SANTIAGO|15
2021|12 Diciembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|LOJA|67
2021|10 Octubre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|PICHINCHA|4
2021|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|MORONA SANTIAGO|11
2021|10 Octubre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|AZUAY|23
2021|12 Diciembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|COTOPAXI|4
2021|09 Septiembre|L|ACTIVIDADES INMOBILIARIAS.|EL ORO|11
2021|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|SANTA ELENA|1
2021|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTA ELENA|13
2021|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|CARCHI|9
2021|02 Febrero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|MORONA SANTIAGO|1
2021|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOJA|31
2021|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MORONA SANTIAGO|21
2021|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|PASTAZA|9
2021|03 Marzo|F|CONSTRUCCIÓN.|COTOPAXI|12
2021|05 Mayo|J|INFORMACIÓN Y COMUNICACIÓN.|IMBABURA|5
2021|08 Agosto|P|ENSEÑANZA.|LOJA|9
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|COTOPAXI|18
2021|11 Noviembre|J|INFORMACIÓN Y COMUNICACIÓN.|IMBABURA|5
2021|03 Marzo|F|CONSTRUCCIÓN.|IMBABURA|25
2021|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|6
2021|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|TUNGURAHUA|24
2021|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|GALAPAGOS|4
2021|09 Septiembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|SUCUMBIOS|2
2021|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|20
2021|02 Febrero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|SANTO DOMINGO DE LOS TSACHILAS|2
2021|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|BOLIVAR|15
2021|11 Noviembre|F|CONSTRUCCIÓN.|ORELLANA|10
2021|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|EL ORO|10
2021|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTA ELENA|8
2021|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CARCHI|5
2021|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|CAÑAR|11
2021|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|AZUAY|18
2021|06 Junio|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|42
2021|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GALAPAGOS|3
2021|07 Julio|F|CONSTRUCCIÓN.|AZUAY|38
2021|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|62
2021|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MANABI|24
2021|10 Octubre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SUCUMBIOS|3
2021|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|BOLIVAR|12
2021|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ZAMORA CHINCHIPE|5
2021|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|MORONA SANTIAGO|11
2021|02 Febrero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|TUNGURAHUA|8
2021|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ESMERALDAS|9
2021|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|IMBABURA|11
2021|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|CHIMBORAZO|24
2021|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CAÑAR|21
2021|01 Enero|J|INFORMACIÓN Y COMUNICACIÓN.|MANABI|13
2021|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|EL ORO|2
2021|04 Abril|C|INDUSTRIAS MANUFACTURERAS.|MORONA SANTIAGO|6
2021|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|62
2021|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|NAPO|4
2021|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|PASTAZA|31
2021|01 Enero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CAÑAR|21
2021|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|SUCUMBIOS|3
2021|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ESMERALDAS|16
2021|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|SUCUMBIOS|18
2021|01 Enero|F|CONSTRUCCIÓN.|SANTA ELENA|14
2021|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|IMBABURA|11
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|7
2021|11 Noviembre|H|TRANSPORTE Y ALMACENAMIENTO.|CARCHI|13
2021|06 Junio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ORELLANA|25
2021|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CAÑAR|4
2021|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|ESMERALDAS|7
2021|05 Mayo|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|BOLIVAR|1
2021|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|COTOPAXI|13
2021|11 Noviembre|L|ACTIVIDADES INMOBILIARIAS.|LOJA|5
2021|09 Septiembre|F|CONSTRUCCIÓN.|LOS RIOS|17
2021|05 Mayo|F|CONSTRUCCIÓN.|PASTAZA|9
2021|05 Mayo|C|INDUSTRIAS MANUFACTURERAS.|LOJA|14
2021|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CAÑAR|6
2021|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOS RIOS|35
2021|06 Junio|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|AZUAY|2
2021|09 Septiembre|F|CONSTRUCCIÓN.|PASTAZA|11
2021|02 Febrero|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|MANABI|7
2021|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|LOS RIOS|13
2021|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|EL ORO|13
2021|03 Marzo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|COTOPAXI|8
2021|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|AZUAY|27
2021|06 Junio|C|INDUSTRIAS MANUFACTURERAS.|PASTAZA|7
2021|06 Junio|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GUAYAS|8
2021|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|CARCHI|11
2021|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|COTOPAXI|3
2021|12 Diciembre|J|INFORMACIÓN Y COMUNICACIÓN.|ZAMORA CHINCHIPE|2
2021|08 Agosto|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GUAYAS|8
2021|12 Diciembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CAÑAR|30
2021|06 Junio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PASTAZA|2
2021|10 Octubre|L|ACTIVIDADES INMOBILIARIAS.|LOJA|5
2021|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|ESMERALDAS|18
2021|01 Enero|F|CONSTRUCCIÓN.|LOJA|8
2021|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ZAMORA CHINCHIPE|14
2021|11 Noviembre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|ZAMORA CHINCHIPE|4
2021|01 Enero|P|ENSEÑANZA.|CHIMBORAZO|11
2021|11 Noviembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SANTO DOMINGO DE LOS TSACHILAS|18
2021|10 Octubre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOS RIOS|11
2021|05 Mayo|F|CONSTRUCCIÓN.|CAÑAR|6
2021|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|SANTO DOMINGO DE LOS TSACHILAS|8
2021|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|PASTAZA|53
2021|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|SUCUMBIOS|8
2021|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|16
2021|11 Noviembre|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|7
2021|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|TUNGURAHUA|44
2021|04 Abril|F|CONSTRUCCIÓN.|ESMERALDAS|12
2021|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|SANTO DOMINGO DE LOS TSACHILAS|7
2021|03 Marzo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|LOJA|9
2021|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|ZAMORA CHINCHIPE|14
2021|07 Julio|P|ENSEÑANZA.|PASTAZA|2
2021|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GALAPAGOS|1
2021|12 Diciembre|F|CONSTRUCCIÓN.|ZAMORA CHINCHIPE|9
2021|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|IMBABURA|7
2021|04 Abril|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|PICHINCHA|5
2021|04 Abril|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PASTAZA|14
2021|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|6
2021|03 Marzo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|BOLIVAR|9
2021|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|TUNGURAHUA|9
2021|10 Octubre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|CHIMBORAZO|1
2021|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|LOJA|13
2021|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ORELLANA|18
2021|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|SANTO DOMINGO DE LOS TSACHILAS|21
2021|04 Abril|F|CONSTRUCCIÓN.|ZAMORA CHINCHIPE|4
2021|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|GALAPAGOS|2
