DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;TOTAL
2019;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;SUCUMBIOS;33
2019;10 Octubre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;1
2019;10 Octubre;P;ENSEÑANZA.;ORELLANA;1
2019;01 Enero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;LOJA;1
2019;05 Mayo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SUCUMBIOS;1
2019;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;ZAMORA CHINCHIPE;17
2019;04 Abril;P;ENSEÑANZA.;ZAMORA CHINCHIPE;1
2019;07 Julio;V;SIN ACTIVIDAD ECONOMICA - CIIU;COTOPAXI;2
2019;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ESMERALDAS;1
2019;09 Septiembre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CARCHI;1
2019;11 Noviembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";PICHINCHA;1
2019;11 Noviembre;J;INFORMACIÓN Y COMUNICACIÓN.;CARCHI;1
2019;05 Mayo;U;ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES.;PICHINCHA;1
2019;08 Agosto;U;ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES.;PICHINCHA;1
2019;03 Marzo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;21
2019;01 Enero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";AZUAY;1
2019;05 Mayo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";CHIMBORAZO;2
2019;09 Septiembre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";TUNGURAHUA;1
2019;08 Agosto;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";LOJA;1
2019;02 Febrero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";AZUAY;1
2019;01 Enero;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";COTOPAXI;1
2019;10 Octubre;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SUCUMBIOS;1
2019;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";BOLIVAR;4
2019;12 Diciembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SANTO DOMINGO DE LOS TSACHILAS;1
2019;05 Mayo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";COTOPAXI;1
2019;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";SUCUMBIOS;1
2019;01 Enero;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";NAPO;1
2019;11 Noviembre;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";GUAYAS;2
2019;04 Abril;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";SANTA ELENA;1
2019;07 Julio;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;GUAYAS;1
2019;05 Mayo;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;CAÑAR;1
2019;12 Diciembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;ZAMORA CHINCHIPE;1
2019;11 Noviembre;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;AZUAY;1
2019;05 Mayo;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;PICHINCHA;1
2019;05 Mayo;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;GUAYAS;2
2019;05 Mayo;D;SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.;EL ORO;1
2019;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;GALAPAGOS;1
2019;06 Junio;P;ENSEÑANZA.;AZUAY;73
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;169
2019;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;222
2019;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;MANABI;47
2019;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;AZUAY;75
2019;08 Agosto;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;19
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;223
2019;06 Junio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;AZUAY;29
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;108
2019;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;129
2019;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;1644
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;1811
2019;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;AZUAY;64
2019;06 Junio;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;AZUAY;15
2019;06 Junio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";AZUAY;17
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;IMBABURA;193
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;367
2019;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";AZUAY;534
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CAÑAR;113
2019;01 Enero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;EL ORO;101
2019;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;AZUAY;69
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MORONA SANTIAGO;57
2019;02 Febrero;P;ENSEÑANZA.;PICHINCHA;169
2019;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GUAYAS;756
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";COTOPAXI;474
2019;08 Agosto;V;SIN ACTIVIDAD ECONOMICA - CIIU;PICHINCHA;158
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ZAMORA CHINCHIPE;157
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";TUNGURAHUA;1068
2019;08 Agosto;F;CONSTRUCCIÓN.;AZUAY;21
2019;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;14
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;268
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;SANTO DOMINGO DE LOS TSACHILAS;221
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;1905
2019;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;166
2019;11 Noviembre;C;INDUSTRIAS MANUFACTURERAS.;MORONA SANTIAGO;7
2019;11 Noviembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;304
2019;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;1415
2019;12 Diciembre;F;CONSTRUCCIÓN.;AZUAY;26
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;351
2019;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ZAMORA CHINCHIPE;10
2019;01 Enero;P;ENSEÑANZA.;GUAYAS;217
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;MORONA SANTIAGO;42
2019;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;AZUAY;83
2019;06 Junio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MORONA SANTIAGO;52
2019;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MANABI;15
2019;12 Diciembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;AZUAY;150
2019;01 Enero;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;359
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;AZUAY;76
2019;09 Septiembre;P;ENSEÑANZA.;AZUAY;32
2019;01 Enero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ORELLANA;62
2019;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;GUAYAS;1356
2019;10 Octubre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;AZUAY;27
2019;10 Octubre;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;AZUAY;16
2019;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";EL ORO;671
2019;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ZAMORA CHINCHIPE;48
2019;05 Mayo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";PICHINCHA;20
2019;11 Noviembre;F;CONSTRUCCIÓN.;AZUAY;20
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;129
2019;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;160
2019;02 Febrero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;AZUAY;1
2019;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;109
2019;01 Enero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOJA;66
2019;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;303
2019;09 Septiembre;F;CONSTRUCCIÓN.;AZUAY;33
2019;01 Enero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;858
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;63
2019;01 Enero;L;ACTIVIDADES INMOBILIARIAS.;LOS RIOS;24
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;550
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;EL ORO;66
2019;06 Junio;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";PICHINCHA;9
2019;12 Diciembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PICHINCHA;414
2019;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;LOJA;16
2019;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;10
2019;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;195
2019;06 Junio;V;SIN ACTIVIDAD ECONOMICA - CIIU;MANABI;172
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOS RIOS;398
2019;10 Octubre;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;10
2019;11 Noviembre;F;CONSTRUCCIÓN.;GUAYAS;113
2019;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;PICHINCHA;2836
2019;11 Noviembre;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;130
2019;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MANABI;2113
2019;12 Diciembre;H;TRANSPORTE Y ALMACENAMIENTO.;ESMERALDAS;11
2019;02 Febrero;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;411
2019;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;BOLIVAR;25
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;191
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";LOS RIOS;318
2019;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;64
2019;02 Febrero;F;CONSTRUCCIÓN.;PICHINCHA;120
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PICHINCHA;64
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;35
2019;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOS RIOS;537
2019;08 Agosto;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;38
2019;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SUCUMBIOS;36
2019;12 Diciembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;53
2019;11 Noviembre;P;ENSEÑANZA.;BOLIVAR;8
2019;12 Diciembre;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;17
2019;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOS RIOS;43
2019;04 Abril;P;ENSEÑANZA.;BOLIVAR;13
2019;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOS RIOS;62
2019;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;SUCUMBIOS;15
2019;04 Abril;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;GUAYAS;11
2019;08 Agosto;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOS RIOS;200
2019;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PASTAZA;202
2019;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;76
2019;08 Agosto;P;ENSEÑANZA.;CHIMBORAZO;42
2019;06 Junio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CAÑAR;4
2019;12 Diciembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";BOLIVAR;1
2019;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;411
2019;11 Noviembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;CAÑAR;41
2019;07 Julio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;GUAYAS;191
2019;09 Septiembre;P;ENSEÑANZA.;BOLIVAR;4
2019;06 Junio;P;ENSEÑANZA.;CARCHI;29
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;CARCHI;4
2019;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;27
2019;12 Diciembre;C;INDUSTRIAS MANUFACTURERAS.;CAÑAR;14
2019;09 Septiembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;11
2019;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;219
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;IMBABURA;17
2019;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CAÑAR;10
2019;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;165
2019;06 Junio;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;IMBABURA;3
2019;11 Noviembre;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CARCHI;1
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;PASTAZA;34
2019;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;COTOPAXI;201
2019;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;135
2019;09 Septiembre;H;TRANSPORTE Y ALMACENAMIENTO.;GUAYAS;91
2019;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;206
2019;01 Enero;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;538
2019;11 Noviembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;34
2019;11 Noviembre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CHIMBORAZO;2
2019;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;TUNGURAHUA;75
2019;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;36
2019;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;CHIMBORAZO;25
2019;03 Marzo;F;CONSTRUCCIÓN.;PICHINCHA;99
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;46
2019;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;CHIMBORAZO;83
2019;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;GUAYAS;118
2019;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;59
2019;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;9
2019;09 Septiembre;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;19
2019;07 Julio;P;ENSEÑANZA.;CARCHI;23
2019;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;MANABI;80
2019;06 Junio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MANABI;514
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;52
2019;04 Abril;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;137
2019;11 Noviembre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CARCHI;13
2019;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";IMBABURA;3
2019;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;14
2019;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;43
2019;06 Junio;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;44
2019;11 Noviembre;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;19
2019;10 Octubre;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;PICHINCHA;7
2019;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;33
2019;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;276
2019;10 Octubre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;21
2019;07 Julio;C;INDUSTRIAS MANUFACTURERAS.;COTOPAXI;54
2019;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;17
2019;02 Febrero;P;ENSEÑANZA.;ORELLANA;3
2019;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;19
2019;10 Octubre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;50
2019;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;SANTO DOMINGO DE LOS TSACHILAS;108
2019;01 Enero;P;ENSEÑANZA.;COTOPAXI;35
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;50
2019;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;43
2019;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;18
2019;12 Diciembre;P;ENSEÑANZA.;PICHINCHA;114
2019;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;COTOPAXI;30
2019;02 Febrero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;PICHINCHA;6
2019;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;53
2019;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOS RIOS;79
2019;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;IMBABURA;24
2019;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;IMBABURA;193
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;IMBABURA;80
2019;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";IMBABURA;185
2019;05 Mayo;F;CONSTRUCCIÓN.;SUCUMBIOS;30
2019;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;14
2019;10 Octubre;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;CAÑAR;23
2019;07 Julio;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;CAÑAR;2
2019;11 Noviembre;F;CONSTRUCCIÓN.;PASTAZA;28
2019;11 Noviembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;32
2019;02 Febrero;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";NAPO;49
2019;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SUCUMBIOS;36
2019;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;COTOPAXI;11
2019;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;94
2019;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;196
2019;03 Marzo;F;CONSTRUCCIÓN.;AZUAY;17
2019;08 Agosto;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;CAÑAR;3
2019;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;CAÑAR;9
2019;12 Diciembre;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;38
2019;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTO DOMINGO DE LOS TSACHILAS;30
2019;08 Agosto;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;ORELLANA;1
2019;01 Enero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;PICHINCHA;6
2019;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;CARCHI;21
2019;01 Enero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CAÑAR;10
