DFC_ANIO_PK|DFC_DESCRIPCION_MES|CODIGO_OPERA_FAMILIA|DESCRIPCION_FAMILIA|DESCRIPCION_PROVINCIA|TOTAL
2022|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|GALAPAGOS|1
2022|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|ORELLANA|2
2022|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ORELLANA|2
2022|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GALAPAGOS|3
2022|05 Mayo|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|SANTO DOMINGO DE LOS TSACHILAS|1
2022|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|NAPO|1
2022|05 Mayo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PASTAZA|1
2022|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|MORONA SANTIAGO|1
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SANTA ELENA|17
2022|09 Septiembre|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|LOJA|2
2022|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|IMBABURA|5
2022|09 Septiembre|L|ACTIVIDADES INMOBILIARIAS.|LOS RIOS|8
2022|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CAÑAR|1
2022|08 Agosto|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|MORONA SANTIAGO|1
2022|08 Agosto|P|ENSEÑANZA.|MORONA SANTIAGO|1
2022|08 Agosto|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|CHIMBORAZO|1
2022|09 Septiembre|O|ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.|PICHINCHA|1
2022|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|PASTAZA|3
2022|09 Septiembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|IMBABURA|7
2022|09 Septiembre|P|ENSEÑANZA.|NAPO|1
2022|09 Septiembre|P|ENSEÑANZA.|SUCUMBIOS|4
2022|09 Septiembre|P|ENSEÑANZA.|TUNGURAHUA|26
2022|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|COTOPAXI|2
2022|09 Septiembre|C|INDUSTRIAS MANUFACTURERAS.|NAPO|6
2022|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ZAMORA CHINCHIPE|7
2022|09 Septiembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|MANABI|2
2022|09 Septiembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|PICHINCHA|9
2022|09 Septiembre|F|CONSTRUCCIÓN.|CARCHI|4
2022|09 Septiembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SUCUMBIOS|7
2022|09 Septiembre|L|ACTIVIDADES INMOBILIARIAS.|ORELLANA|4
2022|09 Septiembre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|MANABI|1
2022|09 Septiembre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|GUAYAS|3
2022|09 Septiembre|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|AZUAY|2
2022|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|3
2022|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ORELLANA|10
2022|10 Octubre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|MORONA SANTIAGO|1
2022|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|12
2022|10 Octubre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|MANABI|10
2022|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CAÑAR|1
2022|10 Octubre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|TUNGURAHUA|24
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|EL ORO|60
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|MANABI|53
2022|04 Abril|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOJA|54
2022|04 Abril|C|INDUSTRIAS MANUFACTURERAS.|MANABI|94
2022|04 Abril|L|ACTIVIDADES INMOBILIARIAS.|CAÑAR|1
2022|04 Abril|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|20
2022|04 Abril|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|6
2022|04 Abril|P|ENSEÑANZA.|COTOPAXI|8
2022|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ZAMORA CHINCHIPE|52
2022|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|CARCHI|17
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|ZAMORA CHINCHIPE|5
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|COTOPAXI|17
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|12
2022|03 Marzo|F|CONSTRUCCIÓN.|NAPO|9
2022|04 Abril|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOS RIOS|8
2022|04 Abril|F|CONSTRUCCIÓN.|TUNGURAHUA|23
2022|04 Abril|J|INFORMACIÓN Y COMUNICACIÓN.|TUNGURAHUA|4
2022|04 Abril|L|ACTIVIDADES INMOBILIARIAS.|IMBABURA|3
2022|04 Abril|F|CONSTRUCCIÓN.|SANTO DOMINGO DE LOS TSACHILAS|15
2022|04 Abril|J|INFORMACIÓN Y COMUNICACIÓN.|AZUAY|10
2022|04 Abril|C|INDUSTRIAS MANUFACTURERAS.|ZAMORA CHINCHIPE|5
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|TUNGURAHUA|218
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTO DOMINGO DE LOS TSACHILAS|312
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|MANABI|726
2022|03 Marzo|F|CONSTRUCCIÓN.|MANABI|61
2022|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|84
2022|03 Marzo|P|ENSEÑANZA.|CAÑAR|6
2022|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|61
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|IMBABURA|49
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CAÑAR|22
2022|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CARCHI|4
2022|03 Marzo|F|CONSTRUCCIÓN.|ESMERALDAS|11
2022|03 Marzo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|BOLIVAR|2
2022|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|LOS RIOS|35
2022|03 Marzo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PASTAZA|2
2022|03 Marzo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|6
2022|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|33
2022|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|AZUAY|20
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PASTAZA|15
2022|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|NAPO|2
2022|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|CAÑAR|4
2022|03 Marzo|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|CAÑAR|1
2022|03 Marzo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|AZUAY|21
2022|03 Marzo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|ZAMORA CHINCHIPE|9
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|PICHINCHA|1474
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|ESMERALDAS|645
2022|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ESMERALDAS|60
2022|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|COTOPAXI|167
2022|01 Enero|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTO DOMINGO DE LOS TSACHILAS|153
2022|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|PICHINCHA|1380
2022|12 Diciembre|P|ENSEÑANZA.|LOS RIOS|5
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|LOS RIOS|323
2022|02 Febrero|H|TRANSPORTE Y ALMACENAMIENTO.|EL ORO|21
2022|06 Junio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|267
2022|03 Marzo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CAÑAR|6
2022|03 Marzo|P|ENSEÑANZA.|ESMERALDAS|5
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|NAPO|17
2022|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|33
2022|04 Abril|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GALAPAGOS|2
2022|03 Marzo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|COTOPAXI|7
2022|03 Marzo|F|CONSTRUCCIÓN.|CHIMBORAZO|12
2022|05 Mayo|F|CONSTRUCCIÓN.|SUCUMBIOS|9
2022|03 Marzo|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|CHIMBORAZO|1
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|297
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CAÑAR|58
2022|02 Febrero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|MANABI|76
2022|05 Mayo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTA ELENA|102
2022|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|CARCHI|30
2022|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|IMBABURA|19
2022|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ORELLANA|3
2022|03 Marzo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|EL ORO|6
2022|04 Abril|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|PICHINCHA|3
2022|12 Diciembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|217
2022|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SANTO DOMINGO DE LOS TSACHILAS|118
2022|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PICHINCHA|608
2022|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|GUAYAS|681
2022|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PICHINCHA|157
2022|01 Enero|F|CONSTRUCCIÓN.|TUNGURAHUA|14
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|LOS RIOS|15
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CHIMBORAZO|159
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MANABI|394
2022|12 Diciembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTO DOMINGO DE LOS TSACHILAS|199
2022|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|AZUAY|124
2022|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|COTOPAXI|33
2022|01 Enero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PICHINCHA|692
2022|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|PICHINCHA|92
2022|04 Abril|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|AZUAY|14
2022|04 Abril|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|CARCHI|1
2022|04 Abril|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|LOJA|2
2022|04 Abril|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GALAPAGOS|1
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOJA|338
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|PICHINCHA|82
2022|12 Diciembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ESMERALDAS|369
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|MANABI|97
2022|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|8
2022|03 Marzo|U|ACTIVIDADES DE ORGANIZACIONES Y ÓRGANOS EXTRATERRITORIALES.|PICHINCHA|1
2022|04 Abril|D|SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.|GALAPAGOS|2
2022|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GALAPAGOS|3
2022|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|LOS RIOS|34
2022|07 Julio|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOS RIOS|131
2022|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MANABI|112
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|COTOPAXI|72
2022|01 Enero|P|ENSEÑANZA.|CARCHI|2
2022|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOS RIOS|48
2022|08 Agosto|P|ENSEÑANZA.|MANABI|28
2022|03 Marzo|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|TUNGURAHUA|4
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|MANABI|60
2022|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CAÑAR|7
2022|06 Junio|C|INDUSTRIAS MANUFACTURERAS.|TUNGURAHUA|44
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ORELLANA|75
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|SANTO DOMINGO DE LOS TSACHILAS|13
2022|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|MORONA SANTIAGO|15
2022|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|LOS RIOS|7
2022|11 Noviembre|F|CONSTRUCCIÓN.|EL ORO|18
2022|12 Diciembre|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|PICHINCHA|33
2022|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|33
2022|02 Febrero|F|CONSTRUCCIÓN.|BOLIVAR|4
2022|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|LOJA|10
2022|01 Enero|P|ENSEÑANZA.|LOS RIOS|6
2022|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|CAÑAR|10
2022|08 Agosto|F|CONSTRUCCIÓN.|LOJA|16
2022|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|PASTAZA|16
2022|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|6
2022|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|38
2022|05 Mayo|C|INDUSTRIAS MANUFACTURERAS.|EL ORO|52
2022|08 Agosto|F|CONSTRUCCIÓN.|SANTA ELENA|13
2022|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|SUCUMBIOS|11
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GALAPAGOS|17
2022|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|BOLIVAR|8
2022|08 Agosto|F|CONSTRUCCIÓN.|SANTO DOMINGO DE LOS TSACHILAS|13
2022|06 Junio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CHIMBORAZO|15
2022|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTA ELENA|10
2022|01 Enero|F|CONSTRUCCIÓN.|IMBABURA|10
2022|02 Febrero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SANTA ELENA|8
2022|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOS RIOS|15
2022|08 Agosto|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|16
2022|05 Mayo|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|CHIMBORAZO|1
2022|01 Enero|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|ZAMORA CHINCHIPE|5
2022|07 Julio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTA ELENA|39
2022|08 Agosto|P|ENSEÑANZA.|TUNGURAHUA|22
2022|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|EL ORO|20
2022|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|EL ORO|71
2022|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PASTAZA|11
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|7
2022|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|GALAPAGOS|1
2022|02 Febrero|F|CONSTRUCCIÓN.|CHIMBORAZO|9
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|30
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SUCUMBIOS|9
2022|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MORONA SANTIAGO|19
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|TUNGURAHUA|67
2022|02 Febrero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|16
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SUCUMBIOS|11
2022|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GUAYAS|61
2022|02 Febrero|H|TRANSPORTE Y ALMACENAMIENTO.|ZAMORA CHINCHIPE|4
2022|02 Febrero|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|AZUAY|3
2022|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|18
2022|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|1
2022|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|AZUAY|22
2022|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|IMBABURA|50
2022|06 Junio|C|INDUSTRIAS MANUFACTURERAS.|PASTAZA|6
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|NAPO|9
2022|03 Marzo|P|ENSEÑANZA.|SANTA ELENA|1
2022|09 Septiembre|J|INFORMACIÓN Y COMUNICACIÓN.|PICHINCHA|74
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|PASTAZA|34
2022|02 Febrero|J|INFORMACIÓN Y COMUNICACIÓN.|ZAMORA CHINCHIPE|4
2022|02 Febrero|J|INFORMACIÓN Y COMUNICACIÓN.|LOS RIOS|2
2022|02 Febrero|F|CONSTRUCCIÓN.|NAPO|7
2022|10 Octubre|L|ACTIVIDADES INMOBILIARIAS.|TUNGURAHUA|17
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|EL ORO|40
2022|06 Junio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTO DOMINGO DE LOS TSACHILAS|56
2022|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOJA|38
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|32
2022|12 Diciembre|L|ACTIVIDADES INMOBILIARIAS.|COTOPAXI|12
2022|05 Mayo|P|ENSEÑANZA.|TUNGURAHUA|12
2022|03 Marzo|P|ENSEÑANZA.|BOLIVAR|1
2022|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTA ELENA|7
2022|05 Mayo|P|ENSEÑANZA.|EL ORO|10
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|86
2022|06 Junio|F|CONSTRUCCIÓN.|SANTA ELENA|10
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|COTOPAXI|86
2022|10 Octubre|P|ENSEÑANZA.|COTOPAXI|11
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|BOLIVAR|8
2022|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CHIMBORAZO|13
2022|10 Octubre|P|ENSEÑANZA.|EL ORO|7
2022|10 Octubre|J|INFORMACIÓN Y COMUNICACIÓN.|MORONA SANTIAGO|1
2022|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|PASTAZA|6
2022|09 Septiembre|P|ENSEÑANZA.|EL ORO|8
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|MORONA SANTIAGO|15
2022|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOS RIOS|39
2022|09 Septiembre|C|INDUSTRIAS MANUFACTURERAS.|LOS RIOS|46
2022|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|CAÑAR|11
2022|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|BOLIVAR|6
2022|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|COTOPAXI|24
2022|05 Mayo|C|INDUSTRIAS MANUFACTURERAS.|SUCUMBIOS|6
2022|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|ZAMORA CHINCHIPE|9
2022|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GALAPAGOS|2
2022|01 Enero|J|INFORMACIÓN Y COMUNICACIÓN.|SUCUMBIOS|6
2022|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|SUCUMBIOS|2
2022|01 Enero|L|ACTIVIDADES INMOBILIARIAS.|NAPO|1
2022|02 Febrero|P|ENSEÑANZA.|BOLIVAR|2
2022|03 Marzo|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|SANTO DOMINGO DE LOS TSACHILAS|2
