DFC_ANIO_PK;DFC_DESCRIPCION_MES;CODIGO_OPERA_FAMILIA;DESCRIPCION_FAMILIA;DESCRIPCION_PROVINCIA;COUNT(O667410.NUMERO_RUC)
2018;02 Febrero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;21
2018;01 Enero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;SUCUMBIOS;1
2018;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;CAÑAR;6
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;EL ORO;44
2018;02 Febrero;P;ENSEÑANZA.;MORONA SANTIAGO;3
2018;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ESMERALDAS;47
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SANTA ELENA;8
2018;01 Enero;H;TRANSPORTE Y ALMACENAMIENTO.;MORONA SANTIAGO;7
2018;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;TUNGURAHUA;6
2018;01 Enero;V;SIN ACTIVIDAD ECONOMICA - CIIU;GUAYAS;1
2018;02 Febrero;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;4
2018;01 Enero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTA ELENA;3
2018;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;NAPO;1
2018;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTA ELENA;2
2018;01 Enero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;4
2018;01 Enero;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";ZAMORA CHINCHIPE;1
2018;11 Noviembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;38
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;MANABI;37
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;NAPO;44
2018;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";PICHINCHA;1331
2018;04 Abril;P;ENSEÑANZA.;PICHINCHA;107
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;GUAYAS;428
2018;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;PICHINCHA;126
2018;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTA ELENA;39
2018;04 Abril;F;CONSTRUCCIÓN.;EL ORO;35
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;81
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;148
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;49
2018;04 Abril;F;CONSTRUCCIÓN.;NAPO;9
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GUAYAS;102
2018;03 Marzo;F;CONSTRUCCIÓN.;LOS RIOS;17
2018;04 Abril;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;LOS RIOS;67
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;45
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;172
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CARCHI;12
2018;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOS RIOS;17
2018;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ZAMORA CHINCHIPE;21
2018;04 Abril;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";MORONA SANTIAGO;45
2018;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MORONA SANTIAGO;10
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;MANABI;162
2018;03 Marzo;C;INDUSTRIAS MANUFACTURERAS.;TUNGURAHUA;75
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;TUNGURAHUA;30
2018;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;SUCUMBIOS;9
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;CHIMBORAZO;42
2018;04 Abril;P;ENSEÑANZA.;COTOPAXI;21
2018;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTA ELENA;178
2018;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;7
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;LOJA;111
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;LOJA;57
2018;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;MANABI;95
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;MANABI;144
2018;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;CAÑAR;22
2018;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;CARCHI;21
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CARCHI;50
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;164
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;64
2018;03 Marzo;F;CONSTRUCCIÓN.;IMBABURA;19
2018;03 Marzo;F;CONSTRUCCIÓN.;NAPO;11
2018;03 Marzo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;12
2018;04 Abril;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;PICHINCHA;38
2018;04 Abril;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;GUAYAS;31
2018;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;LOJA;63
2018;03 Marzo;P;ENSEÑANZA.;PASTAZA;8
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ZAMORA CHINCHIPE;14
2018;03 Marzo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;NAPO;11
2018;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;42
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTA ELENA;48
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;GUAYAS;848
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SUCUMBIOS;143
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;GUAYAS;366
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;LOS RIOS;42
2018;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SANTO DOMINGO DE LOS TSACHILAS;12
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;ESMERALDAS;79
2018;03 Marzo;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;PASTAZA;1
2018;03 Marzo;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;48
2018;04 Abril;P;ENSEÑANZA.;EL ORO;13
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;53
2018;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;CHIMBORAZO;12
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;LOS RIOS;52
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;BOLIVAR;1
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;66
2018;02 Febrero;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CARCHI;15
2018;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;SANTO DOMINGO DE LOS TSACHILAS;19
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;SUCUMBIOS;11
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;EL ORO;182
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;ORELLANA;37
2018;03 Marzo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;SANTO DOMINGO DE LOS TSACHILAS;81
2018;02 Febrero;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;29
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;COTOPAXI;76
2018;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;SUCUMBIOS;4
2018;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;ZAMORA CHINCHIPE;1
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;18
2018;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;LOJA;23
2018;05 Mayo;C;INDUSTRIAS MANUFACTURERAS.;SANTO DOMINGO DE LOS TSACHILAS;71
2018;05 Mayo;F;CONSTRUCCIÓN.;SANTO DOMINGO DE LOS TSACHILAS;38
2018;02 Febrero;C;INDUSTRIAS MANUFACTURERAS.;IMBABURA;51
2018;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;COTOPAXI;33
2018;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;NAPO;4
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;MORONA SANTIAGO;45
2018;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;NAPO;12
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;NAPO;30
2018;05 Mayo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";NAPO;45
2018;05 Mayo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PICHINCHA;59
2018;05 Mayo;P;ENSEÑANZA.;PICHINCHA;143
2018;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;TUNGURAHUA;12
2018;03 Marzo;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";GALAPAGOS;11
2018;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;EL ORO;26
2018;03 Marzo;P;ENSEÑANZA.;CHIMBORAZO;22
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOJA;17
2018;03 Marzo;P;ENSEÑANZA.;IMBABURA;20
2018;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SUCUMBIOS;18
2018;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;PICHINCHA;47
2018;05 Mayo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;TUNGURAHUA;73
2018;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;BOLIVAR;3
2018;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;CHIMBORAZO;11
2018;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;SUCUMBIOS;12
2018;04 Abril;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;8
2018;03 Marzo;L;ACTIVIDADES INMOBILIARIAS.;LOJA;11
2018;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;NAPO;8
2018;05 Mayo;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS.;EL ORO;1
2018;04 Abril;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;5
2018;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;EL ORO;10
2018;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;LOS RIOS;5
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;EL ORO;13
2018;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOJA;14
2018;05 Mayo;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;BOLIVAR;20
2018;05 Mayo;S;OTRAS ACTIVIDADES DE SERVICIOS.;ZAMORA CHINCHIPE;11
2018;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;EL ORO;29
2018;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;IMBABURA;17
2018;04 Abril;S;OTRAS ACTIVIDADES DE SERVICIOS.;BOLIVAR;14
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;CARCHI;10
2018;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;LOJA;9
2018;05 Mayo;F;CONSTRUCCIÓN.;SANTA ELENA;11
2018;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";ESMERALDAS;2
2018;04 Abril;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ZAMORA CHINCHIPE;4
2018;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;5
2018;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SUCUMBIOS;5
2018;05 Mayo;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;ORELLANA;10
2018;05 Mayo;F;CONSTRUCCIÓN.;ZAMORA CHINCHIPE;24
2018;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;ORELLANA;2
2018;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;NAPO;4
2018;04 Abril;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;ORELLANA;6
2018;05 Mayo;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;NAPO;6
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;PICHINCHA;4
2018;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;SANTA ELENA;5
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;MORONA SANTIAGO;14
2018;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;BOLIVAR;1
2018;02 Febrero;P;ENSEÑANZA.;ORELLANA;2
2018;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";LOS RIOS;20
2018;02 Febrero;X;BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO;SUCUMBIOS;1
2018;02 Febrero;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;PASTAZA;8
2018;04 Abril;C;INDUSTRIAS MANUFACTURERAS.;PASTAZA;7
2018;04 Abril;P;ENSEÑANZA.;PASTAZA;1
2018;03 Marzo;J;INFORMACIÓN Y COMUNICACIÓN.;PASTAZA;2
2018;03 Marzo;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";PICHINCHA;4
2018;02 Febrero;P;ENSEÑANZA.;EL ORO;12
2018;02 Febrero;H;TRANSPORTE Y ALMACENAMIENTO.;ORELLANA;6
2018;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ESMERALDAS;12
2018;04 Abril;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";GALAPAGOS;1
2018;04 Abril;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;COTOPAXI;4
2018;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CARCHI;2
2018;04 Abril;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;ORELLANA;2
2018;03 Marzo;H;TRANSPORTE Y ALMACENAMIENTO.;GALAPAGOS;2
2018;02 Febrero;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;PICHINCHA;4
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;COTOPAXI;3
2018;03 Marzo;O;"ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.";MANABI;1
2018;02 Febrero;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;IMBABURA;6
2018;04 Abril;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;SUCUMBIOS;1
2018;03 Marzo;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;GALAPAGOS;2
2018;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";BOLIVAR;2
2018;03 Marzo;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";SANTO DOMINGO DE LOS TSACHILAS;4
2018;02 Febrero;L;ACTIVIDADES INMOBILIARIAS.;COTOPAXI;4
2018;03 Marzo;P;ENSEÑANZA.;GALAPAGOS;2
2018;03 Marzo;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;MORONA SANTIAGO;2
2018;03 Marzo;P;ENSEÑANZA.;ORELLANA;4
2018;02 Febrero;J;INFORMACIÓN Y COMUNICACIÓN.;COTOPAXI;3
2018;03 Marzo;P;ENSEÑANZA.;ESMERALDAS;5
2018;03 Marzo;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;GALAPAGOS;2
2018;04 Abril;E;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.";CHIMBORAZO;1
2018;04 Abril;L;ACTIVIDADES INMOBILIARIAS.;GALAPAGOS;3
2018;04 Abril;V;SIN ACTIVIDAD ECONOMICA - CIIU;AZUAY;1
2018;02 Febrero;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PASTAZA;2
2018;03 Marzo;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;CARCHI;2
2018;04 Abril;W;BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO;TUNGURAHUA;1
2018;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;LOS RIOS;15
2018;07 Julio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;PASTAZA;4
2018;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;SANTO DOMINGO DE LOS TSACHILAS;124
2018;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOS RIOS;89
2018;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;LOS RIOS;15
2018;07 Julio;P;ENSEÑANZA.;SANTO DOMINGO DE LOS TSACHILAS;20
2018;07 Julio;T;"ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.";CHIMBORAZO;1
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;BOLIVAR;1
2018;08 Agosto;B;EXPLOTACIÓN DE MINAS Y CANTERAS.;ZAMORA CHINCHIPE;4
2018;08 Agosto;F;CONSTRUCCIÓN.;GUAYAS;191
2018;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;PICHINCHA;416
2018;09 Septiembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;SANTA ELENA;347
2018;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SANTO DOMINGO DE LOS TSACHILAS;362
2018;06 Junio;F;CONSTRUCCIÓN.;GUAYAS;207
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;LOS RIOS;100
2018;06 Junio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;ZAMORA CHINCHIPE;2
2018;06 Junio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";ESMERALDAS;252
2018;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;PASTAZA;17
2018;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;96
2018;08 Agosto;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;46
2018;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;MANABI;146
2018;07 Julio;J;INFORMACIÓN Y COMUNICACIÓN.;NAPO;2
2018;07 Julio;Q;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.;PICHINCHA;181
2018;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;BOLIVAR;14
2018;06 Junio;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;116
2018;06 Junio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;101
2018;07 Julio;M;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.;TUNGURAHUA;59
2018;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;CAÑAR;78
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MANABI;68
2018;06 Junio;F;CONSTRUCCIÓN.;EL ORO;46
2018;09 Septiembre;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;MORONA SANTIAGO;7
2018;08 Agosto;P;ENSEÑANZA.;AZUAY;21
2018;09 Septiembre;S;OTRAS ACTIVIDADES DE SERVICIOS.;TUNGURAHUA;213
2018;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;MANABI;35
2018;06 Junio;S;OTRAS ACTIVIDADES DE SERVICIOS.;CAÑAR;34
2018;05 Mayo;L;ACTIVIDADES INMOBILIARIAS.;MORONA SANTIAGO;4
2018;08 Agosto;L;ACTIVIDADES INMOBILIARIAS.;PICHINCHA;127
2018;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CARCHI;40
2018;07 Julio;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";BOLIVAR;90
2018;07 Julio;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;BOLIVAR;120
2018;07 Julio;S;OTRAS ACTIVIDADES DE SERVICIOS.;MANABI;175
2018;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";SUCUMBIOS;129
2018;06 Junio;R;ARTES, ENTRETENIMIENTO Y RECREACIÓN.;SANTO DOMINGO DE LOS TSACHILAS;12
2018;05 Mayo;H;TRANSPORTE Y ALMACENAMIENTO.;NAPO;4
2018;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;LOJA;11
2018;09 Septiembre;V;SIN ACTIVIDAD ECONOMICA - CIIU;ZAMORA CHINCHIPE;127
2018;08 Agosto;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;SANTO DOMINGO DE LOS TSACHILAS;116
2018;09 Septiembre;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.";CAÑAR;113
2018;08 Agosto;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.;LOJA;22
2018;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;EL ORO;83
2018;09 Septiembre;A;AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.;ESMERALDAS;440
2018;09 Septiembre;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ESMERALDAS;68
2018;05 Mayo;J;INFORMACIÓN Y COMUNICACIÓN.;CAÑAR;4
2018;06 Junio;J;INFORMACIÓN Y COMUNICACIÓN.;GUAYAS;50
2018;07 Julio;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;CHIMBORAZO;48
2018;06 Junio;L;ACTIVIDADES INMOBILIARIAS.;MANABI;29
2018;05 Mayo;P;ENSEÑANZA.;CAÑAR;5
2018;08 Agosto;I;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.;ORELLANA;25
2018;07 Julio;H;TRANSPORTE Y ALMACENAMIENTO.;PICHINCHA;121
