DFC_ANIO_PK|DFC_DESCRIPCION_MES|CODIGO_OPERA_FAMILIA|DESCRIPCION_FAMILIA|DESCRIPCION_PROVINCIA|TOTAL
2022|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|PICHINCHA|935
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|GUAYAS|1419
2022|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|PICHINCHA|269
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTO DOMINGO DE LOS TSACHILAS|197
2022|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|GUAYAS|169
2022|03 Marzo|S|OTRAS ACTIVIDADES DE SERVICIOS.|AZUAY|388
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|264
2022|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PICHINCHA|166
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|IMBABURA|251
2022|03 Marzo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GUAYAS|1069
2022|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GALAPAGOS|43
2022|12 Diciembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|MANABI|714
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PICHINCHA|331
2022|06 Junio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GUAYAS|209
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|308
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|66
2022|04 Abril|L|ACTIVIDADES INMOBILIARIAS.|PICHINCHA|358
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|164
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CHIMBORAZO|126
2022|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GUAYAS|235
2022|04 Abril|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|LOJA|224
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|AZUAY|188
2022|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|GUAYAS|1100
2022|03 Marzo|S|OTRAS ACTIVIDADES DE SERVICIOS.|PICHINCHA|3207
2022|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ORELLANA|165
2022|10 Octubre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|493
2022|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|TUNGURAHUA|171
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|MANABI|586
2022|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|650
2022|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GUAYAS|399
2022|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|18
2022|04 Abril|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|COTOPAXI|118
2022|04 Abril|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ESMERALDAS|396
2022|04 Abril|P|ENSEÑANZA.|PICHINCHA|331
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|BOLIVAR|24
2022|09 Septiembre|F|CONSTRUCCIÓN.|GUAYAS|79
2022|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|ESMERALDAS|31
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|BOLIVAR|68
2022|07 Julio|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTA ELENA|36
2022|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|GUAYAS|79
2022|06 Junio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|TUNGURAHUA|162
2022|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PASTAZA|30
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|PICHINCHA|144
2022|03 Marzo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MORONA SANTIAGO|41
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|LOS RIOS|39
2022|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|EL ORO|56
2022|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SUCUMBIOS|65
2022|02 Febrero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|LOJA|171
2022|07 Julio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|68
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|MANABI|354
2022|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|GUAYAS|50
2022|03 Marzo|V|SIN ACTIVIDAD ECONOMICA - CIIU|PICHINCHA|179
2022|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|NAPO|46
2022|03 Marzo|J|INFORMACIÓN Y COMUNICACIÓN.|GUAYAS|221
2022|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|EL ORO|216
2022|10 Octubre|H|TRANSPORTE Y ALMACENAMIENTO.|AZUAY|101
2022|10 Octubre|V|SIN ACTIVIDAD ECONOMICA - CIIU|LOJA|69
2022|01 Enero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|80
2022|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|AZUAY|308
2022|05 Mayo|C|INDUSTRIAS MANUFACTURERAS.|SANTO DOMINGO DE LOS TSACHILAS|34
2022|01 Enero|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|GALAPAGOS|1
2022|06 Junio|S|OTRAS ACTIVIDADES DE SERVICIOS.|ESMERALDAS|56
2022|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|EL ORO|38
2022|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|59
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|CAÑAR|21
2022|06 Junio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|EL ORO|67
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|PASTAZA|55
2022|03 Marzo|S|OTRAS ACTIVIDADES DE SERVICIOS.|EL ORO|256
2022|11 Noviembre|L|ACTIVIDADES INMOBILIARIAS.|GUAYAS|175
2022|03 Marzo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|120
2022|08 Agosto|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|PASTAZA|44
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CHIMBORAZO|131
2022|01 Enero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GALAPAGOS|29
2022|10 Octubre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|63
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|TUNGURAHUA|263
2022|04 Abril|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|GUAYAS|52
2022|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|COTOPAXI|128
2022|08 Agosto|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|33
2022|07 Julio|J|INFORMACIÓN Y COMUNICACIÓN.|CHIMBORAZO|7
2022|12 Diciembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|GUAYAS|134
2022|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|BOLIVAR|66
2022|03 Marzo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PICHINCHA|347
2022|08 Agosto|P|ENSEÑANZA.|LOS RIOS|10
2022|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ZAMORA CHINCHIPE|2
2022|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|ZAMORA CHINCHIPE|4
2022|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|MANABI|41
2022|06 Junio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|AZUAY|193
2022|03 Marzo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|COTOPAXI|24
2022|12 Diciembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|LOJA|20
2022|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|35
2022|03 Marzo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTA ELENA|24
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CHIMBORAZO|210
2022|03 Marzo|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|TUNGURAHUA|37
2022|04 Abril|F|CONSTRUCCIÓN.|CHIMBORAZO|31
2022|03 Marzo|V|SIN ACTIVIDAD ECONOMICA - CIIU|EL ORO|42
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|MANABI|49
2022|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|GALAPAGOS|15
2022|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTA ELENA|68
2022|04 Abril|L|ACTIVIDADES INMOBILIARIAS.|AZUAY|61
2022|06 Junio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|LOJA|124
2022|08 Agosto|C|INDUSTRIAS MANUFACTURERAS.|ESMERALDAS|35
2022|11 Noviembre|L|ACTIVIDADES INMOBILIARIAS.|NAPO|14
2022|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|COTOPAXI|11
2022|04 Abril|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CHIMBORAZO|17
2022|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|LOS RIOS|47
2022|11 Noviembre|P|ENSEÑANZA.|IMBABURA|32
2022|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|EL ORO|88
2022|10 Octubre|J|INFORMACIÓN Y COMUNICACIÓN.|SANTA ELENA|10
2022|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|BOLIVAR|151
2022|03 Marzo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MORONA SANTIAGO|89
2022|02 Febrero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|TUNGURAHUA|43
2022|01 Enero|C|INDUSTRIAS MANUFACTURERAS.|ORELLANA|15
2022|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|21
2022|10 Octubre|F|CONSTRUCCIÓN.|LOJA|29
2022|08 Agosto|V|SIN ACTIVIDAD ECONOMICA - CIIU|PICHINCHA|75
2022|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SANTA ELENA|4
2022|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|LOS RIOS|40
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|ORELLANA|69
2022|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|IMBABURA|38
2022|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|ESMERALDAS|32
2022|11 Noviembre|P|ENSEÑANZA.|TUNGURAHUA|58
2022|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|TUNGURAHUA|74
2022|03 Marzo|S|OTRAS ACTIVIDADES DE SERVICIOS.|MORONA SANTIAGO|88
2022|11 Noviembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOJA|80
2022|04 Abril|C|INDUSTRIAS MANUFACTURERAS.|LOJA|44
2022|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|BOLIVAR|22
2022|09 Septiembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|LOJA|61
2022|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|PASTAZA|13
2022|01 Enero|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|65
2022|03 Marzo|S|OTRAS ACTIVIDADES DE SERVICIOS.|GALAPAGOS|38
2022|10 Octubre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|AZUAY|10
2022|06 Junio|V|SIN ACTIVIDAD ECONOMICA - CIIU|GUAYAS|16
2022|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|LOJA|42
2022|12 Diciembre|F|CONSTRUCCIÓN.|CARCHI|12
2022|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|IMBABURA|18
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|NAPO|19
2022|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|LOJA|17
2022|02 Febrero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|TUNGURAHUA|9
2022|02 Febrero|L|ACTIVIDADES INMOBILIARIAS.|COTOPAXI|17
2022|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|IMBABURA|7
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SANTA ELENA|13
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|MORONA SANTIAGO|52
2022|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CARCHI|59
2022|07 Julio|H|TRANSPORTE Y ALMACENAMIENTO.|BOLIVAR|17
2022|04 Abril|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|LOS RIOS|19
2022|02 Febrero|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTA ELENA|26
2022|09 Septiembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|TUNGURAHUA|12
2022|11 Noviembre|V|SIN ACTIVIDAD ECONOMICA - CIIU|LOJA|12
2022|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|LOJA|79
2022|09 Septiembre|H|TRANSPORTE Y ALMACENAMIENTO.|ESMERALDAS|8
2022|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|IMBABURA|4
2022|05 Mayo|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|MANABI|16
2022|09 Septiembre|F|CONSTRUCCIÓN.|ORELLANA|4
2022|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CHIMBORAZO|66
2022|02 Febrero|H|TRANSPORTE Y ALMACENAMIENTO.|MANABI|29
2022|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MORONA SANTIAGO|32
2022|04 Abril|L|ACTIVIDADES INMOBILIARIAS.|ORELLANA|12
2022|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|CHIMBORAZO|12
2022|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|SUCUMBIOS|65
2022|12 Diciembre|H|TRANSPORTE Y ALMACENAMIENTO.|LOS RIOS|29
2022|10 Octubre|P|ENSEÑANZA.|ESMERALDAS|28
2022|01 Enero|F|CONSTRUCCIÓN.|EL ORO|32
2022|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|26
2022|11 Noviembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|MORONA SANTIAGO|24
2022|09 Septiembre|P|ENSEÑANZA.|LOJA|17
2022|05 Mayo|V|SIN ACTIVIDAD ECONOMICA - CIIU|ESMERALDAS|12
2022|04 Abril|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|LOS RIOS|6
2022|06 Junio|F|CONSTRUCCIÓN.|TUNGURAHUA|17
2022|04 Abril|V|SIN ACTIVIDAD ECONOMICA - CIIU|TUNGURAHUA|5
2022|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTA ELENA|17
2022|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|47
2022|03 Marzo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|15
2022|05 Mayo|P|ENSEÑANZA.|IMBABURA|7
2022|01 Enero|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|IMBABURA|23
2022|11 Noviembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|CARCHI|13
2022|08 Agosto|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|43
2022|04 Abril|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|MORONA SANTIAGO|4
2022|06 Junio|P|ENSEÑANZA.|LOS RIOS|13
2022|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|3
2022|06 Junio|C|INDUSTRIAS MANUFACTURERAS.|MORONA SANTIAGO|8
2022|01 Enero|V|SIN ACTIVIDAD ECONOMICA - CIIU|AZUAY|7
2022|09 Septiembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|BOLIVAR|3
2022|11 Noviembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PASTAZA|28
2022|10 Octubre|L|ACTIVIDADES INMOBILIARIAS.|LOJA|50
2022|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|IMBABURA|39
2022|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|ZAMORA CHINCHIPE|1
2022|11 Noviembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|45
2022|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|CARCHI|8
2022|07 Julio|V|SIN ACTIVIDAD ECONOMICA - CIIU|NAPO|2
2022|07 Julio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SUCUMBIOS|9
2022|07 Julio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|SANTO DOMINGO DE LOS TSACHILAS|42
2022|11 Noviembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|GALAPAGOS|15
2022|04 Abril|C|INDUSTRIAS MANUFACTURERAS.|BOLIVAR|18
2022|09 Septiembre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|GUAYAS|2
2022|07 Julio|F|CONSTRUCCIÓN.|EL ORO|35
2022|10 Octubre|E|DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.|MANABI|7
2022|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|EL ORO|32
2022|06 Junio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|GUAYAS|18
2022|04 Abril|H|TRANSPORTE Y ALMACENAMIENTO.|ORELLANA|12
2022|12 Diciembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PASTAZA|33
2022|06 Junio|L|ACTIVIDADES INMOBILIARIAS.|SUCUMBIOS|6
2022|01 Enero|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|IMBABURA|12
2022|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|19
2022|09 Septiembre|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|SANTO DOMINGO DE LOS TSACHILAS|3
2022|04 Abril|V|SIN ACTIVIDAD ECONOMICA - CIIU|GUAYAS|20
2022|11 Noviembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|SUCUMBIOS|24
2022|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|NAPO|6
2022|09 Septiembre|F|CONSTRUCCIÓN.|BOLIVAR|7
2022|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|SANTA ELENA|23
2022|04 Abril|L|ACTIVIDADES INMOBILIARIAS.|COTOPAXI|17
2022|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SUCUMBIOS|12
2022|04 Abril|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|AZUAY|46
2022|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ORELLANA|9
2022|03 Marzo|V|SIN ACTIVIDAD ECONOMICA - CIIU|MORONA SANTIAGO|3
2022|11 Noviembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOS RIOS|10
2022|12 Diciembre|F|CONSTRUCCIÓN.|GALAPAGOS|4
2022|05 Mayo|V|SIN ACTIVIDAD ECONOMICA - CIIU|EL ORO|23
2022|03 Marzo|H|TRANSPORTE Y ALMACENAMIENTO.|ZAMORA CHINCHIPE|19
2022|08 Agosto|B|EXPLOTACIÓN DE MINAS Y CANTERAS.|EL ORO|6
2022|04 Abril|F|CONSTRUCCIÓN.|CAÑAR|6
2022|11 Noviembre|J|INFORMACIÓN Y COMUNICACIÓN.|PASTAZA|1
2022|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|EL ORO|5
2022|01 Enero|H|TRANSPORTE Y ALMACENAMIENTO.|GALAPAGOS|5
2022|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|ORELLANA|2
2022|01 Enero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|ZAMORA CHINCHIPE|12
2022|07 Julio|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|SUCUMBIOS|2
2022|11 Noviembre|W|BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO|LOJA|2
2022|12 Diciembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|NAPO|2
2022|01 Enero|C|INDUSTRIAS MANUFACTURERAS.|BOLIVAR|27
2022|08 Agosto|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SANTA ELENA|9
2022|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GALAPAGOS|5
2022|06 Junio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|BOLIVAR|1
2022|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|CHIMBORAZO|6
2022|01 Enero|J|INFORMACIÓN Y COMUNICACIÓN.|ZAMORA CHINCHIPE|9
2022|10 Octubre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PASTAZA|8
2022|10 Octubre|F|CONSTRUCCIÓN.|SANTA ELENA|29
2022|03 Marzo|J|INFORMACIÓN Y COMUNICACIÓN.|AZUAY|21
2022|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|LOS RIOS|5
2022|10 Octubre|V|SIN ACTIVIDAD ECONOMICA - CIIU|GALAPAGOS|2
2022|11 Noviembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|AZUAY|13
2022|08 Agosto|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|NAPO|1
